route_id,airline_id,dep_airport_id,arr_airport_id,equipment
666,433,2644,2364,Saab 2000
667,444,10,1811,Saab 2000
668,444,1019,1811,Saab 2000
669,444,1811,10,Saab 2000
670,444,1811,1019,Saab 2000
671,449,2365,1172,Saab 2000
672,449,2365,1859,Saab 2000
673,449,2365,2133,Saab 2000
674,449,2365,2392,Saab 2000
675,449,2365,2627,Saab 2000
676,449,1172,2365,Saab 2000
677,449,1859,2365,Saab 2000
678,449,2133,2365,Saab 2000
679,449,2392,2365,Saab 2000
680,449,2627,2365,Saab 2000
681,450,2364,2438,Saab 2000
682,450,2364,2605,Saab 2000
683,450,2438,2364,Saab 2000
684,450,2605,2364,Saab 2000
685,206,625,2661,Saab 2000
686,206,246,2027,Saab 2000
687,206,2795,2661,Saab 2000
688,206,2027,246,Saab 2000
689,206,2027,2644,Saab 2000
690,206,2027,2661,Saab 2000
691,206,1695,2661,Saab 2000
692,206,2644,2027,Saab 2000
693,206,2661,625,Saab 2000
694,206,2661,2795,Saab 2000
695,206,2661,2027,Saab 2000
696,206,2661,1695,Saab 2000
697,451,924,1476,Pilatus PC-12
698,17,1587,1458,Pilatus PC-12
699,17,1458,1587,Pilatus PC-12
700,451,1738,2689,Pilatus PC-12
701,451,1738,2473,Pilatus PC-12
702,451,506,1476,Pilatus PC-12
703,451,2689,1738,Pilatus PC-12
704,451,2619,1476,Pilatus PC-12
705,451,1476,506,Pilatus PC-12
706,451,1476,2619,Pilatus PC-12
707,451,1476,924,Pilatus PC-12
708,451,2473,1738,Pilatus PC-12
709,103,1790,2281,Piper PA-46
710,103,2669,1790,Piper PA-46
711,103,2264,1290,Piper PA-46
712,103,698,1290,Piper PA-46
713,103,698,1790,Piper PA-46
714,103,879,1790,Piper PA-46
715,103,879,2698,Piper PA-46
716,103,1290,698,Piper PA-46
717,103,1290,2264,Piper PA-46
718,103,327,2462,Piper PA-46
719,103,327,2669,Piper PA-46
720,103,1790,698,Piper PA-46
721,103,1790,879,Piper PA-46
722,103,1790,327,Piper PA-46
723,103,1790,2264,Piper PA-46
724,103,1790,2462,Piper PA-46
725,103,1790,2669,Piper PA-46
726,103,1790,2698,Piper PA-46
727,103,2281,1790,Piper PA-46
728,103,2264,1790,Piper PA-46
729,103,2462,327,Piper PA-46
730,103,2462,1790,Piper PA-46
731,103,2669,327,Piper PA-46
732,103,2698,879,Piper PA-46
733,103,2698,1790,Piper PA-46
734,119,99,736,Piper PA-46
735,119,736,99,Piper PA-46
736,119,736,1626,Piper PA-46
737,119,1626,736,Piper PA-46
738,402,972,1985,Piper PA-46
739,402,1985,972,Piper PA-46
740,402,1985,2254,Piper PA-46
741,402,2254,1985,Piper PA-46
742,110,698,879,Piper PA-31 Navajo
743,110,879,2698,Piper PA-31 Navajo
744,110,1790,698,Piper PA-31 Navajo
745,110,1790,2077,Piper PA-31 Navajo
746,110,1790,2587,Piper PA-31 Navajo
747,110,2077,1790,Piper PA-31 Navajo
748,110,2698,1790,Piper PA-31 Navajo
749,373,935,2677,Piper PA-31 Navajo
750,373,2677,935,Piper PA-31 Navajo
751,373,2677,1358,Piper PA-31 Navajo
752,373,847,2636,Piper PA-31 Navajo
753,373,1358,2677,Piper PA-31 Navajo
754,373,2636,847,Piper PA-31 Navajo
755,255,962,2132,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Boeing 757;Airbus A320;Boeing 737-800
756,237,962,2076,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Boeing 757;Airbus A320;Boeing 737-800
757,199,962,1462,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Boeing 757
758,199,962,2339,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Boeing 757
759,199,2105,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
760,255,2105,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
761,255,594,1630,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A320;Boeing 757-300;Boeing 757;Boeing 777;Airbus A319;Boeing 737-800
762,459,2076,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A320;Boeing 737-900
763,255,1630,473,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A320;Airbus A319
764,255,2132,1630,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319;Boeing 737-800;Airbus A320
765,199,962,450,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
766,237,962,1791,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
767,237,1791,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
768,255,962,450,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
769,255,962,1791,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
770,255,1791,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
771,319,1791,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
772,319,2352,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88;Airbus A319
773,255,962,169,McDonnell Douglas MD-90;McDonnell Douglas MD-88
774,199,962,169,McDonnell Douglas MD-90;McDonnell Douglas MD-88
775,199,962,346,McDonnell Douglas MD-90;McDonnell Douglas MD-88
776,199,962,833,McDonnell Douglas MD-90;McDonnell Douglas MD-88
777,199,962,904,McDonnell Douglas MD-90;McDonnell Douglas MD-88
778,199,169,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
779,199,346,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
780,199,450,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
781,199,578,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
782,211,962,2132,McDonnell Douglas MD-90;McDonnell Douglas MD-88
783,211,2105,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
784,237,450,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
785,270,962,169,McDonnell Douglas MD-90;McDonnell Douglas MD-88
786,270,962,346,McDonnell Douglas MD-90;McDonnell Douglas MD-88
787,270,169,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
788,270,346,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
789,270,2105,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
790,270,2352,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
791,255,962,346,McDonnell Douglas MD-90;McDonnell Douglas MD-88
792,255,962,833,McDonnell Douglas MD-90;McDonnell Douglas MD-88
793,255,169,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
794,255,346,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
795,255,450,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
796,255,833,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
797,255,904,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
798,319,962,169,McDonnell Douglas MD-90;McDonnell Douglas MD-88
799,319,962,346,McDonnell Douglas MD-90;McDonnell Douglas MD-88
800,319,962,833,McDonnell Douglas MD-90;McDonnell Douglas MD-88
801,319,962,1791,McDonnell Douglas MD-90;McDonnell Douglas MD-88
802,319,169,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
803,319,346,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
804,319,450,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
805,319,578,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
806,319,2132,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
807,319,904,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
808,319,2339,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
809,459,962,169,McDonnell Douglas MD-90;McDonnell Douglas MD-88
810,459,169,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
811,459,450,962,McDonnell Douglas MD-90;McDonnell Douglas MD-88
812,255,821,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88;Airbus A320;Airbus A319
813,459,821,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88;Airbus A320;Airbus A319
814,199,1462,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
815,199,2339,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
816,237,1462,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
817,237,1879,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
818,237,2339,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
819,255,962,578,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
820,255,962,1879,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
821,255,962,2339,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
822,255,578,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
823,255,1462,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
824,255,1879,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
825,255,2339,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
826,319,962,1927,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
827,459,1462,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
828,459,2339,962,McDonnell Douglas MD-90;Boeing 757;McDonnell Douglas MD-88
829,211,962,821,McDonnell Douglas MD-90;Boeing 757;Boeing 737-800;McDonnell Douglas MD-88;Airbus A320;Airbus A319
830,199,962,587,McDonnell Douglas MD-90;Boeing 757;Boeing 737-800
831,211,962,195,McDonnell Douglas MD-90;Boeing 757;Airbus A320;McDonnell Douglas MD-88
832,459,962,821,McDonnell Douglas MD-90;Boeing 757;Airbus A320;Boeing 737-800;McDonnell Douglas MD-88;Airbus A319
833,255,962,821,McDonnell Douglas MD-90;Boeing 757;Airbus A320;Boeing 737-800;McDonnell Douglas MD-88;Airbus A319
834,199,962,821,McDonnell Douglas MD-90;Boeing 757;Airbus A320;Boeing 737-800;Airbus A319
835,255,1630,1587,McDonnell Douglas MD-90;Boeing 757;Airbus A320;Boeing 737-800
836,199,962,195,McDonnell Douglas MD-90;Boeing 757;Airbus A320
837,199,962,1612,McDonnell Douglas MD-90;Boeing 757;Airbus A320
838,270,962,821,McDonnell Douglas MD-90;Boeing 757;Airbus A319
839,199,962,1879,McDonnell Douglas MD-90;Boeing 757
840,199,962,2227,McDonnell Douglas MD-90;Boeing 757
841,199,1879,962,McDonnell Douglas MD-90;Boeing 757
842,270,962,2132,McDonnell Douglas MD-90;Boeing 757
843,270,962,2180,McDonnell Douglas MD-90;Boeing 757
844,270,962,2227,McDonnell Douglas MD-90;Boeing 757
845,255,962,2227,McDonnell Douglas MD-90;Boeing 757
846,319,962,578,McDonnell Douglas MD-90;Boeing 757
847,319,962,1182,McDonnell Douglas MD-90;Boeing 757
848,319,962,2180,McDonnell Douglas MD-90;Boeing 757
849,319,962,2352,McDonnell Douglas MD-90;Boeing 757
850,319,1879,962,McDonnell Douglas MD-90;Boeing 757
851,459,962,594,McDonnell Douglas MD-90;Boeing 757
852,459,962,760,McDonnell Douglas MD-90;Boeing 757
853,459,962,1182,McDonnell Douglas MD-90;Boeing 757
854,459,962,2180,McDonnell Douglas MD-90;Boeing 757
855,459,962,2227,McDonnell Douglas MD-90;Boeing 757
856,255,1630,1988,McDonnell Douglas MD-90;Boeing 757-300;Boeing 737-800
857,255,1988,1630,McDonnell Douglas MD-90;Boeing 757-300;Boeing 737-800
858,255,2184,1630,McDonnell Douglas MD-90;Boeing 757-300;Airbus A320;Boeing 757;Boeing 737-800
859,211,962,587,McDonnell Douglas MD-90;Boeing 737-800;Boeing 757
860,255,962,587,McDonnell Douglas MD-90;Boeing 737-800;Boeing 757
861,211,587,962,McDonnell Douglas MD-90;Boeing 737-800
862,202,488,2425,McDonnell Douglas MD-90;Boeing 737-800
863,202,2425,488,McDonnell Douglas MD-90;Boeing 737-800
864,459,2352,962,McDonnell Douglas MD-90;Boeing 717;McDonnell Douglas MD-88;Airbus A319
865,255,2352,962,McDonnell Douglas MD-90;Boeing 717;McDonnell Douglas MD-88;Airbus A319
866,199,2352,962,McDonnell Douglas MD-90;Boeing 717;McDonnell Douglas MD-88
867,199,962,2352,McDonnell Douglas MD-90;Boeing 717;Boeing 757;Airbus A319;McDonnell Douglas MD-88
868,255,962,2352,McDonnell Douglas MD-90;Boeing 717;Boeing 757;Airbus A319;McDonnell Douglas MD-88
869,211,962,2352,McDonnell Douglas MD-90;Boeing 717;Airbus A319;McDonnell Douglas MD-88
870,237,962,1912,McDonnell Douglas MD-90;Boeing 717
871,237,1912,962,McDonnell Douglas MD-90;Boeing 717
872,255,962,1912,McDonnell Douglas MD-90;Boeing 717
873,255,1912,962,McDonnell Douglas MD-90;Boeing 717
874,143,1789,2425,McDonnell Douglas MD-90;Airbus A321
875,143,1184,1492,McDonnell Douglas MD-90;Airbus A321
876,143,1492,1184,McDonnell Douglas MD-90;Airbus A321
877,143,2425,1789,McDonnell Douglas MD-90;Airbus A321
878,319,1927,962,McDonnell Douglas MD-90;Airbus A320;McDonnell Douglas MD-88
879,255,833,1630,McDonnell Douglas MD-90;Airbus A320;McDonnell Douglas MD-88;Airbus A319
880,255,450,594,McDonnell Douglas MD-90;Airbus A320;McDonnell Douglas MD-88
881,255,1630,1050,McDonnell Douglas MD-90;Airbus A320;McDonnell Douglas MD-88
882,255,1630,1931,McDonnell Douglas MD-90;Airbus A320;Boeing 757;Airbus A319
883,255,587,1630,McDonnell Douglas MD-90;Airbus A320;Boeing 737-800;Boeing 757
884,199,1927,962,McDonnell Douglas MD-90;Airbus A320;Boeing 737-800
885,255,1050,1630,McDonnell Douglas MD-90;Airbus A320;Airbus A319
886,255,587,594,McDonnell Douglas MD-90;Airbus A320
887,255,594,1879,McDonnell Douglas MD-90;Airbus A320
888,255,1630,587,McDonnell Douglas MD-90;Airbus A320
889,255,1879,594,McDonnell Douglas MD-90;Airbus A320
890,255,1927,1630,McDonnell Douglas MD-90;Airbus A320
891,319,962,2132,McDonnell Douglas MD-90;Airbus A320
892,255,1630,2352,McDonnell Douglas MD-90;Airbus A319;Airbus A320;McDonnell Douglas MD-88
893,255,2352,1630,McDonnell Douglas MD-90;Airbus A319;Airbus A320;McDonnell Douglas MD-88
894,199,962,578,McDonnell Douglas MD-90
895,199,962,1912,McDonnell Douglas MD-90
896,199,962,2550,McDonnell Douglas MD-90
897,199,1912,962,McDonnell Douglas MD-90
898,199,2227,962,McDonnell Douglas MD-90
899,199,2550,962,McDonnell Douglas MD-90
900,211,962,1612,McDonnell Douglas MD-90
901,211,833,962,McDonnell Douglas MD-90
902,270,962,587,McDonnell Douglas MD-90
903,270,962,594,McDonnell Douglas MD-90
904,270,962,833,McDonnell Douglas MD-90
905,270,962,1630,McDonnell Douglas MD-90
906,270,962,904,McDonnell Douglas MD-90
907,270,962,2352,McDonnell Douglas MD-90
908,270,962,2550,McDonnell Douglas MD-90
909,270,450,962,McDonnell Douglas MD-90
910,270,833,962,McDonnell Douglas MD-90
911,270,1462,962,McDonnell Douglas MD-90
912,270,2339,962,McDonnell Douglas MD-90
913,270,2227,962,McDonnell Douglas MD-90
914,270,2550,962,McDonnell Douglas MD-90
915,272,913,2419,McDonnell Douglas MD-90
916,272,488,2425,McDonnell Douglas MD-90
917,272,441,2419,McDonnell Douglas MD-90
918,272,790,1184,McDonnell Douglas MD-90
919,272,790,2425,McDonnell Douglas MD-90
920,272,1789,1184,McDonnell Douglas MD-90
921,272,956,1184,McDonnell Douglas MD-90
922,272,956,2419,McDonnell Douglas MD-90
923,272,1184,790,McDonnell Douglas MD-90
924,272,1184,1789,McDonnell Douglas MD-90
925,272,1184,956,McDonnell Douglas MD-90
926,272,1184,1310,McDonnell Douglas MD-90
927,272,1184,2440,McDonnell Douglas MD-90
928,272,1184,1429,McDonnell Douglas MD-90
929,272,1310,1184,McDonnell Douglas MD-90
930,272,1782,2419,McDonnell Douglas MD-90
931,272,1732,2419,McDonnell Douglas MD-90
932,272,2419,913,McDonnell Douglas MD-90
933,272,2419,441,McDonnell Douglas MD-90
934,272,2419,956,McDonnell Douglas MD-90
935,272,2419,1782,McDonnell Douglas MD-90
936,272,2419,1732,McDonnell Douglas MD-90
937,272,2419,2274,McDonnell Douglas MD-90
938,272,2419,2723,McDonnell Douglas MD-90
939,272,2440,1184,McDonnell Douglas MD-90
940,272,2274,2419,McDonnell Douglas MD-90
941,272,1429,1184,McDonnell Douglas MD-90
942,272,2425,488,McDonnell Douglas MD-90
943,272,2425,790,McDonnell Douglas MD-90
944,272,2723,2419,McDonnell Douglas MD-90
945,143,913,1184,McDonnell Douglas MD-90
946,143,2782,1184,McDonnell Douglas MD-90
947,143,2423,2425,McDonnell Douglas MD-90
948,143,1049,1184,McDonnell Douglas MD-90
949,143,1184,913,McDonnell Douglas MD-90
950,143,1184,2782,McDonnell Douglas MD-90
951,143,1184,1049,McDonnell Douglas MD-90
952,143,1184,1782,McDonnell Douglas MD-90
953,143,1184,2747,McDonnell Douglas MD-90
954,143,1184,2484,McDonnell Douglas MD-90
955,143,919,2425,McDonnell Douglas MD-90
956,143,1492,2419,McDonnell Douglas MD-90
957,143,1782,1184,McDonnell Douglas MD-90
958,143,1834,2425,McDonnell Douglas MD-90
959,143,1930,2425,McDonnell Douglas MD-90
960,143,2419,1492,McDonnell Douglas MD-90
961,143,2747,1184,McDonnell Douglas MD-90
962,143,2747,2425,McDonnell Douglas MD-90
963,143,2425,2423,McDonnell Douglas MD-90
964,143,2425,919,McDonnell Douglas MD-90
965,143,2425,1834,McDonnell Douglas MD-90
966,143,2425,1930,McDonnell Douglas MD-90
967,143,2425,2747,McDonnell Douglas MD-90
968,143,2425,2558,McDonnell Douglas MD-90
969,143,2484,1184,McDonnell Douglas MD-90
970,143,2558,2425,McDonnell Douglas MD-90
971,255,962,2550,McDonnell Douglas MD-90
972,255,1630,2550,McDonnell Douglas MD-90
973,255,2550,962,McDonnell Douglas MD-90
974,255,2550,1630,McDonnell Douglas MD-90
975,319,962,1912,McDonnell Douglas MD-90
976,319,962,904,McDonnell Douglas MD-90
977,319,962,2550,McDonnell Douglas MD-90
978,319,1912,962,McDonnell Douglas MD-90
979,319,2227,962,McDonnell Douglas MD-90
980,319,2550,962,McDonnell Douglas MD-90
981,334,1834,2425,McDonnell Douglas MD-90
982,334,2425,1834,McDonnell Douglas MD-90
983,328,1049,1184,McDonnell Douglas MD-90
984,328,1184,1049,McDonnell Douglas MD-90
985,459,962,1912,McDonnell Douglas MD-90
986,459,962,2550,McDonnell Douglas MD-90
987,459,1912,962,McDonnell Douglas MD-90
988,459,2227,962,McDonnell Douglas MD-90
989,459,2550,962,McDonnell Douglas MD-90
990,319,195,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
991,255,962,195,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757;Airbus A320
992,255,962,1612,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757;Airbus A320
993,40,962,1612,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757;Airbus A320
994,255,1927,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757;Airbus A320;Boeing 737-800
995,199,962,594,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
996,199,962,1182,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
997,199,1182,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
998,211,962,594,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
999,211,962,1182,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
1000,255,962,1182,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
1001,319,1182,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
1002,459,962,1462,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
1003,459,1182,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 757
1004,199,195,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 717
1005,255,962,2105,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1006,255,962,2076,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 737-900;Airbus A320;Boeing 737-800;Boeing 757-200
1007,211,2076,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 737-900
1008,270,1927,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Boeing 737-800
1009,255,1630,833,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A320;Airbus A319
1010,255,473,1630,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A320;Airbus A319
1011,199,962,2132,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A320
1012,255,1927,594,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A319;Airbus A320
1013,255,1630,2132,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A319;Airbus A320
1014,199,1791,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A319
1015,237,962,450,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A319
1016,270,1791,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A319
1017,319,962,450,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A319
1018,459,962,450,McDonnell Douglas MD-88;McDonnell Douglas MD-90;Airbus A319
1019,199,962,712,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1020,199,962,1791,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1021,199,962,1463,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1022,199,833,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1023,199,904,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1024,211,962,1050,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1025,211,1050,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1026,211,1612,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1027,270,962,1182,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1028,270,962,712,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1029,270,962,1791,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1030,270,2132,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1031,270,1050,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1032,270,1612,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1033,255,962,712,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1034,255,962,904,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1035,255,962,1463,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1036,255,712,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1037,255,1463,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1038,319,962,1050,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1039,319,962,2105,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1040,319,962,1463,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1041,319,833,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1042,319,2076,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1043,459,962,1050,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1044,459,962,1463,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1045,459,1463,962,McDonnell Douglas MD-88;McDonnell Douglas MD-90
1046,255,1951,594,McDonnell Douglas MD-88;Airbus A320;Canadair Regional Jet 700
1047,319,921,962,McDonnell Douglas MD-88;Canadair Regional Jet 700
1048,199,962,523,McDonnell Douglas MD-88;Airbus A319;Boeing 717
1049,319,962,523,McDonnell Douglas MD-88
1050,237,962,1942,McDonnell Douglas MD-88;Canadair Regional Jet 900;Airbus A320;Boeing 737-800;Canadair Regional Jet 700;Airbus A319
1051,255,1122,594,McDonnell Douglas MD-88;Canadair Regional Jet 900;Airbus A319
1052,199,1951,962,McDonnell Douglas MD-88;Canadair Regional Jet 900;Boeing 717
1053,199,962,1951,McDonnell Douglas MD-88;Canadair Regional Jet 900
1054,199,44,962,McDonnell Douglas MD-88;Canadair Regional Jet 900
1055,199,2704,962,McDonnell Douglas MD-88;Canadair Regional Jet 900
1056,199,2407,962,McDonnell Douglas MD-88;Canadair Regional Jet 900
1057,211,962,1951,McDonnell Douglas MD-88;Canadair Regional Jet 900
1058,270,501,962,McDonnell Douglas MD-88;Canadair Regional Jet 900
1059,319,64,962,McDonnell Douglas MD-88;Canadair Regional Jet 900
1060,319,44,962,McDonnell Douglas MD-88;Canadair Regional Jet 900
1061,319,1951,962,McDonnell Douglas MD-88;Canadair Regional Jet 900
1062,319,2407,962,McDonnell Douglas MD-88;Canadair Regional Jet 900
1063,459,2704,962,McDonnell Douglas MD-88;Canadair Regional Jet 900
1064,199,962,921,McDonnell Douglas MD-88;Canadair Regional Jet 700
1065,199,921,962,McDonnell Douglas MD-88;Canadair Regional Jet 700
1066,319,591,962,McDonnell Douglas MD-88;Canadair Regional Jet 700;Canadair Regional Jet 900
1067,199,906,962,McDonnell Douglas MD-88;Canadair Regional Jet 700;Airbus A319;Boeing 717
1068,319,962,2677,McDonnell Douglas MD-88;Canadair Regional Jet 700
1069,255,195,962,McDonnell Douglas MD-88;Boeing 757;McDonnell Douglas MD-90;Airbus A320;Boeing 717
1070,255,1612,962,McDonnell Douglas MD-88;Boeing 757;McDonnell Douglas MD-90
1071,199,1612,962,McDonnell Douglas MD-88;Boeing 757;McDonnell Douglas MD-90
1072,237,1612,962,McDonnell Douglas MD-88;Boeing 757;McDonnell Douglas MD-90
1073,270,962,1612,McDonnell Douglas MD-88;Boeing 757;McDonnell Douglas MD-90
1074,40,1612,962,McDonnell Douglas MD-88;Boeing 757;McDonnell Douglas MD-90
1075,459,1612,962,McDonnell Douglas MD-88;Boeing 757;McDonnell Douglas MD-90
